payment_year,diagnosis_code,age_at_diag_min,age_at_diag_max,age_last_min,age_last_max,sex,hhs_hcc
2023,S72012B,NA,NA,NA,NA,NA,226
2023,S72012C,NA,NA,NA,NA,NA,226
2023,S72019A,NA,NA,NA,NA,NA,226
2023,S72019B,NA,NA,NA,NA,NA,226
2023,S72019C,NA,NA,NA,NA,NA,226
2023,S72021A,NA,NA,NA,NA,NA,226
2023,S72021B,NA,NA,NA,NA,NA,226
2023,S72021C,NA,NA,NA,NA,NA,226
2023,S72022A,NA,NA,NA,NA,NA,226
2023,S72022B,NA,NA,NA,NA,NA,226
2023,S72022C,NA,NA,NA,NA,NA,226
2023,S72023A,NA,NA,NA,NA,NA,226
2023,S72023B,NA,NA,NA,NA,NA,226
2023,S72023C,NA,NA,NA,NA,NA,226
2023,S72024A,NA,NA,NA,NA,NA,226
2023,S72024B,NA,NA,NA,NA,NA,226
2023,S72024C,NA,NA,NA,NA,NA,226
2023,S72025A,NA,NA,NA,NA,NA,226
2023,S72025B,NA,NA,NA,NA,NA,226
2023,S72025C,NA,NA,NA,NA,NA,226
2023,S72026A,NA,NA,NA,NA,NA,226
2023,S72026B,NA,NA,NA,NA,NA,226
2023,S72026C,NA,NA,NA,NA,NA,226
2023,S72031A,NA,NA,NA,NA,NA,226
2023,S72031B,NA,NA,NA,NA,NA,226
2023,S72031C,NA,NA,NA,NA,NA,226
2023,S72032A,NA,NA,NA,NA,NA,226
2023,S72032B,NA,NA,NA,NA,NA,226
2023,S72032C,NA,NA,NA,NA,NA,226
2023,S72033A,NA,NA,NA,NA,NA,226
2023,S72033B,NA,NA,NA,NA,NA,226
2023,S72033C,NA,NA,NA,NA,NA,226
2023,S72034A,NA,NA,NA,NA,NA,226
2023,S72034B,NA,NA,NA,NA,NA,226
2023,S72034C,NA,NA,NA,NA,NA,226
2023,S72035A,NA,NA,NA,NA,NA,226
2023,S72035B,NA,NA,NA,NA,NA,226
2023,S72035C,NA,NA,NA,NA,NA,226
2023,S72036A,NA,NA,NA,NA,NA,226
2023,S72036B,NA,NA,NA,NA,NA,226
2023,S72036C,NA,NA,NA,NA,NA,226
2023,S72041A,NA,NA,NA,NA,NA,226
2023,S72041B,NA,NA,NA,NA,NA,226
2023,S72041C,NA,NA,NA,NA,NA,226
2023,S72042A,NA,NA,NA,NA,NA,226
2023,S72042B,NA,NA,NA,NA,NA,226
2023,S72042C,NA,NA,NA,NA,NA,226
2023,S72043A,NA,NA,NA,NA,NA,226
2023,S72043B,NA,NA,NA,NA,NA,226
2023,S72043C,NA,NA,NA,NA,NA,226
2023,S72044A,NA,NA,NA,NA,NA,226
2023,S72044B,NA,NA,NA,NA,NA,226
2023,S72044C,NA,NA,NA,NA,NA,226
2023,S72045A,NA,NA,NA,NA,NA,226
2023,S72045B,NA,NA,NA,NA,NA,226
2023,S72045C,NA,NA,NA,NA,NA,226
2023,S72046A,NA,NA,NA,NA,NA,226
2023,S72046B,NA,NA,NA,NA,NA,226
2023,S72046C,NA,NA,NA,NA,NA,226
2023,S72051A,NA,NA,NA,NA,NA,226
2023,S72051B,NA,NA,NA,NA,NA,226
2023,S72051C,NA,NA,NA,NA,NA,226
2023,S72052A,NA,NA,NA,NA,NA,226
2023,S72052B,NA,NA,NA,NA,NA,226
2023,S72052C,NA,NA,NA,NA,NA,226
2023,S72059A,NA,NA,NA,NA,NA,226
2023,S72059B,NA,NA,NA,NA,NA,226
2023,S72059C,NA,NA,NA,NA,NA,226
2023,S72061A,NA,NA,NA,NA,NA,226
2023,S72061B,NA,NA,NA,NA,NA,226
2023,S72061C,NA,NA,NA,NA,NA,226
2023,S72062A,NA,NA,NA,NA,NA,226
2023,S72062B,NA,NA,NA,NA,NA,226
2023,S72062C,NA,NA,NA,NA,NA,226
2023,S72063A,NA,NA,NA,NA,NA,226
2023,S72063B,NA,NA,NA,NA,NA,226
2023,S72063C,NA,NA,NA,NA,NA,226
2023,S72064A,NA,NA,NA,NA,NA,226
2023,S72064B,NA,NA,NA,NA,NA,226
2023,S72064C,NA,NA,NA,NA,NA,226
2023,S72065A,NA,NA,NA,NA,NA,226
2023,S72065B,NA,NA,NA,NA,NA,226
2023,S72065C,NA,NA,NA,NA,NA,226
2023,S72066A,NA,NA,NA,NA,NA,226
2023,S72066B,NA,NA,NA,NA,NA,226
2023,S72066C,NA,NA,NA,NA,NA,226
2023,S72091A,NA,NA,NA,NA,NA,226
2023,S72091B,NA,NA,NA,NA,NA,226
2023,S72091C,NA,NA,NA,NA,NA,226
2023,S72092A,NA,NA,NA,NA,NA,226
2023,S72092B,NA,NA,NA,NA,NA,226
2023,S72092C,NA,NA,NA,NA,NA,226
2023,S72099A,NA,NA,NA,NA,NA,226
2023,S72099B,NA,NA,NA,NA,NA,226
2023,S72099C,NA,NA,NA,NA,NA,226
2023,S72101A,NA,NA,NA,NA,NA,226
2023,S72101B,NA,NA,NA,NA,NA,226
2023,S72101C,NA,NA,NA,NA,NA,226
2023,S72102A,NA,NA,NA,NA,NA,226
2023,S72102B,NA,NA,NA,NA,NA,226
2023,S72102C,NA,NA,NA,NA,NA,226
2023,S72109A,NA,NA,NA,NA,NA,226
2023,S72109B,NA,NA,NA,NA,NA,226
2023,S72109C,NA,NA,NA,NA,NA,226
2023,S72111A,NA,NA,NA,NA,NA,226
2023,S72111B,NA,NA,NA,NA,NA,226
2023,S72111C,NA,NA,NA,NA,NA,226
2023,S72112A,NA,NA,NA,NA,NA,226
2023,S72112B,NA,NA,NA,NA,NA,226
2023,S72112C,NA,NA,NA,NA,NA,226
2023,S72113A,NA,NA,NA,NA,NA,226
2023,S72113B,NA,NA,NA,NA,NA,226
2023,S72113C,NA,NA,NA,NA,NA,226
2023,S72114A,NA,NA,NA,NA,NA,226
2023,S72114B,NA,NA,NA,NA,NA,226
2023,S72114C,NA,NA,NA,NA,NA,226
2023,S72115A,NA,NA,NA,NA,NA,226
2023,S72115B,NA,NA,NA,NA,NA,226
2023,S72115C,NA,NA,NA,NA,NA,226
2023,S72116A,NA,NA,NA,NA,NA,226
2023,S72116B,NA,NA,NA,NA,NA,226
2023,S72116C,NA,NA,NA,NA,NA,226
2023,S72121A,NA,NA,NA,NA,NA,226
2023,S72121B,NA,NA,NA,NA,NA,226
2023,S72121C,NA,NA,NA,NA,NA,226
2023,S72122A,NA,NA,NA,NA,NA,226
2023,S72122B,NA,NA,NA,NA,NA,226
2023,S72122C,NA,NA,NA,NA,NA,226
2023,S72123A,NA,NA,NA,NA,NA,226
2023,S72123B,NA,NA,NA,NA,NA,226
2023,S72123C,NA,NA,NA,NA,NA,226
2023,S72124A,NA,NA,NA,NA,NA,226
2023,S72124B,NA,NA,NA,NA,NA,226
2023,S72124C,NA,NA,NA,NA,NA,226
2023,S72125A,NA,NA,NA,NA,NA,226
2023,S72125B,NA,NA,NA,NA,NA,226
2023,S72125C,NA,NA,NA,NA,NA,226
2023,S72126A,NA,NA,NA,NA,NA,226
2023,S72126B,NA,NA,NA,NA,NA,226
2023,S72126C,NA,NA,NA,NA,NA,226
2023,S72131A,NA,NA,NA,NA,NA,226
2023,S72131B,NA,NA,NA,NA,NA,226
2023,S72131C,NA,NA,NA,NA,NA,226
2023,S72132A,NA,NA,NA,NA,NA,226
2023,S72132B,NA,NA,NA,NA,NA,226
2023,S72132C,NA,NA,NA,NA,NA,226
2023,S72133A,NA,NA,NA,NA,NA,226
2023,S72133B,NA,NA,NA,NA,NA,226
2023,S72133C,NA,NA,NA,NA,NA,226
2023,S72134A,NA,NA,NA,NA,NA,226
2023,S72134B,NA,NA,NA,NA,NA,226
2023,S72134C,NA,NA,NA,NA,NA,226
2023,S72135A,NA,NA,NA,NA,NA,226
2023,S72135B,NA,NA,NA,NA,NA,226
2023,S72135C,NA,NA,NA,NA,NA,226
2023,S72136A,NA,NA,NA,NA,NA,226
2023,S72136B,NA,NA,NA,NA,NA,226
2023,S72136C,NA,NA,NA,NA,NA,226
2023,S72141A,NA,NA,NA,NA,NA,226
2023,S72141B,NA,NA,NA,NA,NA,226
2023,S72141C,NA,NA,NA,NA,NA,226
2023,S72142A,NA,NA,NA,NA,NA,226
2023,S72142B,NA,NA,NA,NA,NA,226
2023,S72142C,NA,NA,NA,NA,NA,226
2023,S72143A,NA,NA,NA,NA,NA,226
2023,S72143B,NA,NA,NA,NA,NA,226
2023,S72143C,NA,NA,NA,NA,NA,226
2023,S72144A,NA,NA,NA,NA,NA,226
2023,S72144B,NA,NA,NA,NA,NA,226
2023,S72144C,NA,NA,NA,NA,NA,226
2023,S72145A,NA,NA,NA,NA,NA,226
2023,S72145B,NA,NA,NA,NA,NA,226
2023,S72145C,NA,NA,NA,NA,NA,226
2023,S72146A,NA,NA,NA,NA,NA,226
2023,S72146B,NA,NA,NA,NA,NA,226
2023,S72146C,NA,NA,NA,NA,NA,226
2023,S7221XA,NA,NA,NA,NA,NA,226
2023,S7221XB,NA,NA,NA,NA,NA,226
2023,S7221XC,NA,NA,NA,NA,NA,226
2023,S7222XA,NA,NA,NA,NA,NA,226
2023,S7222XB,NA,NA,NA,NA,NA,226
2023,S7222XC,NA,NA,NA,NA,NA,226
2023,S7223XA,NA,NA,NA,NA,NA,226
2023,S7223XB,NA,NA,NA,NA,NA,226
2023,S7223XC,NA,NA,NA,NA,NA,226
2023,S7224XA,NA,NA,NA,NA,NA,226
2023,S7224XB,NA,NA,NA,NA,NA,226
2023,S7224XC,NA,NA,NA,NA,NA,226
2023,S7225XA,NA,NA,NA,NA,NA,226
2023,S7225XB,NA,NA,NA,NA,NA,226
2023,S7225XC,NA,NA,NA,NA,NA,226
2023,S7226XA,NA,NA,NA,NA,NA,226
2023,S7226XB,NA,NA,NA,NA,NA,226
2023,S7226XC,NA,NA,NA,NA,NA,226
2023,S78011A,NA,NA,NA,NA,NA,234
2023,S78011D,NA,NA,NA,NA,NA,234
2023,S78012A,NA,NA,NA,NA,NA,234
2023,S78012D,NA,NA,NA,NA,NA,234
2023,S78019A,NA,NA,NA,NA,NA,234
2023,S78019D,NA,NA,NA,NA,NA,234
2023,S78021A,NA,NA,NA,NA,NA,234
2023,S78021D,NA,NA,NA,NA,NA,234
2023,S78022A,NA,NA,NA,NA,NA,234
2023,S78022D,NA,NA,NA,NA,NA,234
2023,S78029A,NA,NA,NA,NA,NA,234
2023,S78029D,NA,NA,NA,NA,NA,234
2023,S78111A,NA,NA,NA,NA,NA,234
2023,S78111D,NA,NA,NA,NA,NA,234
2023,S78112A,NA,NA,NA,NA,NA,234
2023,S78112D,NA,NA,NA,NA,NA,234
2023,S78119A,NA,NA,NA,NA,NA,234
2023,S78119D,NA,NA,NA,NA,NA,234
2023,S78121A,NA,NA,NA,NA,NA,234
2023,S78121D,NA,NA,NA,NA,NA,234
2023,S78122A,NA,NA,NA,NA,NA,234
2023,S78122D,NA,NA,NA,NA,NA,234
2023,S78129A,NA,NA,NA,NA,NA,234
2023,S78129D,NA,NA,NA,NA,NA,234
2023,S78911A,NA,NA,NA,NA,NA,234
2023,S78911D,NA,NA,NA,NA,NA,234
2023,S78912A,NA,NA,NA,NA,NA,234
2023,S78912D,NA,NA,NA,NA,NA,234
2023,S78919A,NA,NA,NA,NA,NA,234
2023,S78919D,NA,NA,NA,NA,NA,234
2023,S78921A,NA,NA,NA,NA,NA,234
2023,S78921D,NA,NA,NA,NA,NA,234
2023,S78922A,NA,NA,NA,NA,NA,234
2023,S78922D,NA,NA,NA,NA,NA,234
2023,S78929A,NA,NA,NA,NA,NA,234
2023,S78929D,NA,NA,NA,NA,NA,234
2023,S79001A,NA,NA,NA,NA,NA,226
2023,S79002A,NA,NA,NA,NA,NA,226
2023,S79009A,NA,NA,NA,NA,NA,226
2023,S79011A,NA,NA,NA,NA,NA,226
2023,S79012A,NA,NA,NA,NA,NA,226
2023,S79019A,NA,NA,NA,NA,NA,226
2023,S79091A,NA,NA,NA,NA,NA,226
2023,S79092A,NA,NA,NA,NA,NA,226
2023,S79099A,NA,NA,NA,NA,NA,226
2023,S88011A,NA,NA,NA,NA,NA,234
2023,S88011D,NA,NA,NA,NA,NA,234
2023,S88012A,NA,NA,NA,NA,NA,234
2023,S88012D,NA,NA,NA,NA,NA,234
2023,S88019A,NA,NA,NA,NA,NA,234
2023,S88019D,NA,NA,NA,NA,NA,234
2023,S88021A,NA,NA,NA,NA,NA,234
2023,S88021D,NA,NA,NA,NA,NA,234
2023,S88022A,NA,NA,NA,NA,NA,234
2023,S88022D,NA,NA,NA,NA,NA,234
2023,S88029A,NA,NA,NA,NA,NA,234
2023,S88029D,NA,NA,NA,NA,NA,234
2023,S88111A,NA,NA,NA,NA,NA,234
2023,S88111D,NA,NA,NA,NA,NA,234
2023,S88112A,NA,NA,NA,NA,NA,234
2023,S88112D,NA,NA,NA,NA,NA,234
2023,S88119A,NA,NA,NA,NA,NA,234
2023,S88119D,NA,NA,NA,NA,NA,234
2023,S88121A,NA,NA,NA,NA,NA,234
2023,S88121D,NA,NA,NA,NA,NA,234
2023,S88122A,NA,NA,NA,NA,NA,234
2023,S88122D,NA,NA,NA,NA,NA,234
2023,S88129A,NA,NA,NA,NA,NA,234
2023,S88129D,NA,NA,NA,NA,NA,234
2023,S88911A,NA,NA,NA,NA,NA,234
2023,S88911D,NA,NA,NA,NA,NA,234
2023,S88912A,NA,NA,NA,NA,NA,234
2023,S88912D,NA,NA,NA,NA,NA,234
2023,S88919A,NA,NA,NA,NA,NA,234
2023,S88919D,NA,NA,NA,NA,NA,234
2023,S88921A,NA,NA,NA,NA,NA,234
2023,S88921D,NA,NA,NA,NA,NA,234
2023,S88922A,NA,NA,NA,NA,NA,234
2023,S88922D,NA,NA,NA,NA,NA,234
2023,S88929A,NA,NA,NA,NA,NA,234
2023,S88929D,NA,NA,NA,NA,NA,234
2023,S98011A,NA,NA,NA,NA,NA,234
2023,S98011D,NA,NA,NA,NA,NA,234
2023,S98012A,NA,NA,NA,NA,NA,234
2023,S98012D,NA,NA,NA,NA,NA,234
2023,S98019A,NA,NA,NA,NA,NA,234
2023,S98019D,NA,NA,NA,NA,NA,234
2023,S98021A,NA,NA,NA,NA,NA,234
2023,S98021D,NA,NA,NA,NA,NA,234
2023,S98022A,NA,NA,NA,NA,NA,234
2023,S98022D,NA,NA,NA,NA,NA,234
2023,S98029A,NA,NA,NA,NA,NA,234
2023,S98029D,NA,NA,NA,NA,NA,234
2023,S98311A,NA,NA,NA,NA,NA,234
2023,S98311D,NA,NA,NA,NA,NA,234
2023,S98312A,NA,NA,NA,NA,NA,234
2023,S98312D,NA,NA,NA,NA,NA,234
2023,S98319A,NA,NA,NA,NA,NA,234
2023,S98319D,NA,NA,NA,NA,NA,234
2023,S98321A,NA,NA,NA,NA,NA,234
2023,S98321D,NA,NA,NA,NA,NA,234
2023,S98322A,NA,NA,NA,NA,NA,234
2023,S98322D,NA,NA,NA,NA,NA,234
2023,S98329A,NA,NA,NA,NA,NA,234
2023,S98329D,NA,NA,NA,NA,NA,234
2023,S98911A,NA,NA,NA,NA,NA,234
2023,S98911D,NA,NA,NA,NA,NA,234
2023,S98912A,NA,NA,NA,NA,NA,234
2023,S98912D,NA,NA,NA,NA,NA,234
2023,S98919A,NA,NA,NA,NA,NA,234
2023,S98919D,NA,NA,NA,NA,NA,234
2023,S98921A,NA,NA,NA,NA,NA,234
2023,S98921D,NA,NA,NA,NA,NA,234
2023,S98922A,NA,NA,NA,NA,NA,234
2023,S98922D,NA,NA,NA,NA,NA,234
2023,S98929A,NA,NA,NA,NA,NA,234
2023,S98929D,NA,NA,NA,NA,NA,234
2023,T1491XA,NA,NA,2,NA,NA,88
2023,T2030XA,NA,NA,NA,NA,NA,219
2023,T20311A,NA,NA,NA,NA,NA,219
2023,T20312A,NA,NA,NA,NA,NA,219
2023,T20319A,NA,NA,NA,NA,NA,219
2023,T2032XA,NA,NA,NA,NA,NA,219
2023,T2033XA,NA,NA,NA,NA,NA,219
2023,T2034XA,NA,NA,NA,NA,NA,219
2023,T2035XA,NA,NA,NA,NA,NA,219
2023,T2036XA,NA,NA,NA,NA,NA,219
2023,T2037XA,NA,NA,NA,NA,NA,219
2023,T2039XA,NA,NA,NA,NA,NA,219
2023,T2070XA,NA,NA,NA,NA,NA,219
2023,T20711A,NA,NA,NA,NA,NA,219
2023,T20712A,NA,NA,NA,NA,NA,219
2023,T20719A,NA,NA,NA,NA,NA,219
2023,T2072XA,NA,NA,NA,NA,NA,219
2023,T2073XA,NA,NA,NA,NA,NA,219
2023,T2074XA,NA,NA,NA,NA,NA,219
2023,T2075XA,NA,NA,NA,NA,NA,219
2023,T2076XA,NA,NA,NA,NA,NA,219
2023,T2077XA,NA,NA,NA,NA,NA,219
2023,T2079XA,NA,NA,NA,NA,NA,219
2023,T2130XA,NA,NA,NA,NA,NA,219
2023,T2131XA,NA,NA,NA,NA,NA,219
2023,T2132XA,NA,NA,NA,NA,NA,219
2023,T2133XA,NA,NA,NA,NA,NA,219
2023,T2134XA,NA,NA,NA,NA,NA,219
2023,T2135XA,NA,NA,NA,NA,NA,219
2023,T2136XA,NA,NA,NA,NA,male,219
2023,T2137XA,NA,NA,NA,NA,female,219
2023,T2139XA,NA,NA,NA,NA,NA,219
2023,T2170XA,NA,NA,NA,NA,NA,219
2023,T2171XA,NA,NA,NA,NA,NA,219
2023,T2172XA,NA,NA,NA,NA,NA,219
2023,T2173XA,NA,NA,NA,NA,NA,219
2023,T2174XA,NA,NA,NA,NA,NA,219
2023,T2175XA,NA,NA,NA,NA,NA,219
2023,T2176XA,NA,NA,NA,NA,male,219
2023,T2177XA,NA,NA,NA,NA,female,219
2023,T2179XA,NA,NA,NA,NA,NA,219
2023,T2230XA,NA,NA,NA,NA,NA,219
2023,T22311A,NA,NA,NA,NA,NA,219
2023,T22312A,NA,NA,NA,NA,NA,219
2023,T22319A,NA,NA,NA,NA,NA,219
2023,T22321A,NA,NA,NA,NA,NA,219
2023,T22322A,NA,NA,NA,NA,NA,219
2023,T22329A,NA,NA,NA,NA,NA,219
2023,T22331A,NA,NA,NA,NA,NA,219
2023,T22332A,NA,NA,NA,NA,NA,219
2023,T22339A,NA,NA,NA,NA,NA,219
2023,T22341A,NA,NA,NA,NA,NA,219
2023,T22342A,NA,NA,NA,NA,NA,219
2023,T22349A,NA,NA,NA,NA,NA,219
2023,T22351A,NA,NA,NA,NA,NA,219
2023,T22352A,NA,NA,NA,NA,NA,219
2023,T22359A,NA,NA,NA,NA,NA,219
2023,T22361A,NA,NA,NA,NA,NA,219
2023,T22362A,NA,NA,NA,NA,NA,219
2023,T22369A,NA,NA,NA,NA,NA,219
2023,T22391A,NA,NA,NA,NA,NA,219
2023,T22392A,NA,NA,NA,NA,NA,219
2023,T22399A,NA,NA,NA,NA,NA,219
2023,T2270XA,NA,NA,NA,NA,NA,219
2023,T22711A,NA,NA,NA,NA,NA,219
2023,T22712A,NA,NA,NA,NA,NA,219
2023,T22719A,NA,NA,NA,NA,NA,219
2023,T22721A,NA,NA,NA,NA,NA,219
2023,T22722A,NA,NA,NA,NA,NA,219
2023,T22729A,NA,NA,NA,NA,NA,219
2023,T22731A,NA,NA,NA,NA,NA,219
2023,T22732A,NA,NA,NA,NA,NA,219
2023,T22739A,NA,NA,NA,NA,NA,219
2023,T22741A,NA,NA,NA,NA,NA,219
2023,T22742A,NA,NA,NA,NA,NA,219
2023,T22749A,NA,NA,NA,NA,NA,219
2023,T22751A,NA,NA,NA,NA,NA,219
2023,T22752A,NA,NA,NA,NA,NA,219
2023,T22759A,NA,NA,NA,NA,NA,219
2023,T22761A,NA,NA,NA,NA,NA,219
2023,T22762A,NA,NA,NA,NA,NA,219
2023,T22769A,NA,NA,NA,NA,NA,219
2023,T22791A,NA,NA,NA,NA,NA,219
2023,T22792A,NA,NA,NA,NA,NA,219
2023,T22799A,NA,NA,NA,NA,NA,219
2023,T23301A,NA,NA,NA,NA,NA,219
2023,T23302A,NA,NA,NA,NA,NA,219
2023,T23309A,NA,NA,NA,NA,NA,219
2023,T23311A,NA,NA,NA,NA,NA,219
2023,T23312A,NA,NA,NA,NA,NA,219
2023,T23319A,NA,NA,NA,NA,NA,219
2023,T23321A,NA,NA,NA,NA,NA,219
2023,T23322A,NA,NA,NA,NA,NA,219
2023,T23329A,NA,NA,NA,NA,NA,219
2023,T23331A,NA,NA,NA,NA,NA,219
2023,T23332A,NA,NA,NA,NA,NA,219
2023,T23339A,NA,NA,NA,NA,NA,219
2023,T23341A,NA,NA,NA,NA,NA,219
2023,T23342A,NA,NA,NA,NA,NA,219
2023,T23349A,NA,NA,NA,NA,NA,219
2023,T23351A,NA,NA,NA,NA,NA,219
2023,T23352A,NA,NA,NA,NA,NA,219
2023,T23359A,NA,NA,NA,NA,NA,219
2023,T23361A,NA,NA,NA,NA,NA,219
2023,T23362A,NA,NA,NA,NA,NA,219
2023,T23369A,NA,NA,NA,NA,NA,219
2023,T23371A,NA,NA,NA,NA,NA,219
2023,T23372A,NA,NA,NA,NA,NA,219
2023,T23379A,NA,NA,NA,NA,NA,219
2023,T23391A,NA,NA,NA,NA,NA,219
2023,T23392A,NA,NA,NA,NA,NA,219
2023,T23399A,NA,NA,NA,NA,NA,219
2023,T23701A,NA,NA,NA,NA,NA,219
2023,T23702A,NA,NA,NA,NA,NA,219
2023,T23709A,NA,NA,NA,NA,NA,219
2023,T23711A,NA,NA,NA,NA,NA,219
2023,T23712A,NA,NA,NA,NA,NA,219
2023,T23719A,NA,NA,NA,NA,NA,219
2023,T23721A,NA,NA,NA,NA,NA,219
2023,T23722A,NA,NA,NA,NA,NA,219
2023,T23729A,NA,NA,NA,NA,NA,219
2023,T23731A,NA,NA,NA,NA,NA,219
2023,T23732A,NA,NA,NA,NA,NA,219
2023,T23739A,NA,NA,NA,NA,NA,219
2023,T23741A,NA,NA,NA,NA,NA,219
2023,T23742A,NA,NA,NA,NA,NA,219
2023,T23749A,NA,NA,NA,NA,NA,219
2023,T23751A,NA,NA,NA,NA,NA,219
2023,T23752A,NA,NA,NA,NA,NA,219
2023,T23759A,NA,NA,NA,NA,NA,219
2023,T23761A,NA,NA,NA,NA,NA,219
2023,T23762A,NA,NA,NA,NA,NA,219
2023,T23769A,NA,NA,NA,NA,NA,219
2023,T23771A,NA,NA,NA,NA,NA,219
2023,T23772A,NA,NA,NA,NA,NA,219
2023,T23779A,NA,NA,NA,NA,NA,219
2023,T23791A,NA,NA,NA,NA,NA,219
2023,T23792A,NA,NA,NA,NA,NA,219
2023,T23799A,NA,NA,NA,NA,NA,219
2023,T24301A,NA,NA,NA,NA,NA,219
2023,T24302A,NA,NA,NA,NA,NA,219
2023,T24309A,NA,NA,NA,NA,NA,219
2023,T24311A,NA,NA,NA,NA,NA,219
2023,T24312A,NA,NA,NA,NA,NA,219
2023,T24319A,NA,NA,NA,NA,NA,219
2023,T24321A,NA,NA,NA,NA,NA,219
2023,T24322A,NA,NA,NA,NA,NA,219
2023,T24329A,NA,NA,NA,NA,NA,219
2023,T24331A,NA,NA,NA,NA,NA,219
2023,T24332A,NA,NA,NA,NA,NA,219
2023,T24339A,NA,NA,NA,NA,NA,219
2023,T24391A,NA,NA,NA,NA,NA,219
2023,T24392A,NA,NA,NA,NA,NA,219
2023,T24399A,NA,NA,NA,NA,NA,219
2023,T24701A,NA,NA,NA,NA,NA,219
2023,T24702A,NA,NA,NA,NA,NA,219
2023,T24709A,NA,NA,NA,NA,NA,219
2023,T24711A,NA,NA,NA,NA,NA,219
2023,T24712A,NA,NA,NA,NA,NA,219
2023,T24719A,NA,NA,NA,NA,NA,219
2023,T24721A,NA,NA,NA,NA,NA,219
2023,T24722A,NA,NA,NA,NA,NA,219
2023,T24729A,NA,NA,NA,NA,NA,219
2023,T24731A,NA,NA,NA,NA,NA,219
2023,T24732A,NA,NA,NA,NA,NA,219
2023,T24739A,NA,NA,NA,NA,NA,219
2023,T24791A,NA,NA,NA,NA,NA,219
2023,T24792A,NA,NA,NA,NA,NA,219
2023,T24799A,NA,NA,NA,NA,NA,219
2023,T25311A,NA,NA,NA,NA,NA,219
2023,T25312A,NA,NA,NA,NA,NA,219
2023,T25319A,NA,NA,NA,NA,NA,219
2023,T25321A,NA,NA,NA,NA,NA,219
2023,T25322A,NA,NA,NA,NA,NA,219
2023,T25329A,NA,NA,NA,NA,NA,219
2023,T25331A,NA,NA,NA,NA,NA,219
2023,T25332A,NA,NA,NA,NA,NA,219
2023,T25339A,NA,NA,NA,NA,NA,219
2023,T25391A,NA,NA,NA,NA,NA,219
2023,T25392A,NA,NA,NA,NA,NA,219
2023,T25399A,NA,NA,NA,NA,NA,219
2023,T25711A,NA,NA,NA,NA,NA,219
2023,T25712A,NA,NA,NA,NA,NA,219
2023,T25719A,NA,NA,NA,NA,NA,219
2023,T25721A,NA,NA,NA,NA,NA,219
2023,T25722A,NA,NA,NA,NA,NA,219
2023,T25729A,NA,NA,NA,NA,NA,219
2023,T25731A,NA,NA,NA,NA,NA,219
2023,T25732A,NA,NA,NA,NA,NA,219
2023,T25739A,NA,NA,NA,NA,NA,219
2023,T25791A,NA,NA,NA,NA,NA,219
2023,T25792A,NA,NA,NA,NA,NA,219
2023,T25799A,NA,NA,NA,NA,NA,219
2023,T3110,NA,NA,NA,NA,NA,219
2023,T3111,NA,NA,NA,NA,NA,218
2023,T3120,NA,NA,NA,NA,NA,219
2023,T3121,NA,NA,NA,NA,NA,218
2023,T3122,NA,NA,NA,NA,NA,218
2023,T3130,NA,NA,NA,NA,NA,219
2023,T3131,NA,NA,NA,NA,NA,218
2023,T3132,NA,NA,NA,NA,NA,218
2023,T3133,NA,NA,NA,NA,NA,218
2023,T3140,NA,NA,NA,NA,NA,219
2023,T3141,NA,NA,NA,NA,NA,218
2023,T3142,NA,NA,NA,NA,NA,218
2023,T3143,NA,NA,NA,NA,NA,218
2023,T3144,NA,NA,NA,NA,NA,218
2023,T3150,NA,NA,NA,NA,NA,219
2023,T3151,NA,NA,NA,NA,NA,218
2023,T3152,NA,NA,NA,NA,NA,218
2023,T3153,NA,NA,NA,NA,NA,218
2023,T3154,NA,NA,NA,NA,NA,218
2023,T3155,NA,NA,NA,NA,NA,218
2023,T3160,NA,NA,NA,NA,NA,219
2023,T3161,NA,NA,NA,NA,NA,218
2023,T3162,NA,NA,NA,NA,NA,218
2023,T3163,NA,NA,NA,NA,NA,218
2023,T3164,NA,NA,NA,NA,NA,218
2023,T3165,NA,NA,NA,NA,NA,218
2023,T3166,NA,NA,NA,NA,NA,218
2023,T3170,NA,NA,NA,NA,NA,219
2023,T3171,NA,NA,NA,NA,NA,218
2023,T3172,NA,NA,NA,NA,NA,218
2023,T3173,NA,NA,NA,NA,NA,218
2023,T3174,NA,NA,NA,NA,NA,218
2023,T3175,NA,NA,NA,NA,NA,218
2023,T3176,NA,NA,NA,NA,NA,218
2023,T3177,NA,NA,NA,NA,NA,218
2023,T3180,NA,NA,NA,NA,NA,219
2023,T3181,NA,NA,NA,NA,NA,218
2023,T3182,NA,NA,NA,NA,NA,218
2023,T3183,NA,NA,NA,NA,NA,218
2023,T3184,NA,NA,NA,NA,NA,218
2023,T3185,NA,NA,NA,NA,NA,218
2023,T3186,NA,NA,NA,NA,NA,218
2023,T3187,NA,NA,NA,NA,NA,218
2023,T3188,NA,NA,NA,NA,NA,218
2023,T3190,NA,NA,NA,NA,NA,219
2023,T3191,NA,NA,NA,NA,NA,218
2023,T3192,NA,NA,NA,NA,NA,218
2023,T3193,NA,NA,NA,NA,NA,218
2023,T3194,NA,NA,NA,NA,NA,218
2023,T3195,NA,NA,NA,NA,NA,218
2023,T3196,NA,NA,NA,NA,NA,218
2023,T3197,NA,NA,NA,NA,NA,218
2023,T3198,NA,NA,NA,NA,NA,218
2023,T3199,NA,NA,NA,NA,NA,218
